Matchup,TB @ HOU
Pitcher,Nick Martinez
Pitcher Team,TB
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.1,240,0.281,0.324,0.447,0.167,1.28,6,0.96,3.3%,18.4%,14.2%,16.7%,9.6%,5.43,63.3%,6.9%,7.1%,34.7%,26.0%,11.8%,22.4%
vsLHB,31.1,133,0.262,0.315,0.444,0.183,1.24,4,1.15,4.5%,18.7%,15.8%,18.6%,9.5%,6.03,63.9%,6.7%,8.5%,35.8%,32.1%,11.8%,20.8%
vsRHB,25.0,107,0.304,0.336,0.451,0.147,1.32,2,0.72,1.9%,18.1%,12.1%,14.4%,9.8%,4.68,62.6%,7.2%,5.6%,33.3%,18.9%,11.8%,24.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yordan Alvarez LHB,—,N/A,26,31,4.20,2,3,0.240,0.387,0.480,0.240,0.376,19.4%,14.6%,22.6%,5.2%,94.8,292.3,8,4,16.7%,11.1%,11.1%,55.6%,27.8%,76.9,71.8%,33.3%,20.5%,95.1%,72.3%,55.6%,20.0%,16.7%,22.2%,22.2%,33.3%,44.4%,29.4%
Taylor Trammell LHB,—,N/A,15,16,3.20,2,3,0.231,0.375,0.692,0.462,0.440,18.8%,20.0%,12.5%,9.7%,95.4,312.0,6,4,36.4%,27.3%,45.5%,63.6%,45.5%,77.3,73.3%,23.3%,16.7%,100.0%,72.8%,45.5%,40.0%,27.3%,18.2%,54.5%,27.3%,18.2%,25.0%
Christian Walker RHB,—,N/A,25,17,4.00,1,1,0.235,0.235,0.412,0.176,0.281,-,20.0%,29.4%,12.2%,88.9,247.0,2,1,-,-,25.0%,41.7%,25.0%,74.5,51.7%,24.1%,13.8%,96.7%,41.7%,25.0%,33.3%,16.7%,50.0%,50.0%,16.7%,33.3%,28.6%
Yainer Diaz RHB,—,N/A,41,10,4.20,1,1,0.300,0.300,0.800,0.500,0.464,-,6.7%,10.0%,3.4%,92.9,255.2,2,1,11.1%,11.1%,33.3%,44.4%,33.3%,73.0,38.5%,38.5%,30.8%,92.9%,44.4%,22.2%,50.0%,22.2%,44.4%,55.6%,44.4%,-,50.0%
Raynel Delgado LHB,—,N/A,7,16,2.80,0,0,0.267,0.312,0.333,0.067,0.287,6.2%,18.5%,6.2%,9.6%,89.3,260.1,4,2,-,-,21.4%,28.6%,42.9%,71.1,3.8%,38.5%,3.8%,96.3%,71.4%,35.7%,0.0%,35.7%,28.6%,35.7%,50.0%,14.3%,40.0%
Isaac Paredes RHB,—,N/A,30,16,4.60,0,0,0.429,0.438,0.429,-,0.374,6.2%,21.9%,6.2%,13.0%,85.3,258.8,3,1,-,-,14.3%,21.4%,50.0%,67.9,-,25.0%,3.1%,100.0%,57.2%,28.6%,0.0%,28.6%,35.7%,21.4%,57.1%,21.4%,42.9%
Cam Smith RHB,—,N/A,26,16,3.60,0,0,0.125,0.125,0.125,-,0.111,-,16.1%,18.8%,9.4%,80.9,317.0,2,0,-,-,8.3%,25.0%,25.0%,78.0,86.7%,10.0%,10.0%,96.8%,16.7%,-,-,16.7%,83.3%,33.3%,50.0%,16.7%,41.7%
Jose Altuve RHB,—,N/A,32,14,4.20,0,0,0.333,0.429,0.333,-,0.347,14.3%,19.2%,7.1%,10.0%,83.5,254.4,1,0,-,-,9.1%,9.1%,36.4%,67.9,-,29.2%,-,92.3%,45.5%,27.3%,0.0%,18.2%,54.5%,27.3%,45.5%,27.3%,43.8%
Joey Loperfido LHB,—,N/A,21,13,3.00,0,0,0.083,0.154,0.083,-,0.118,7.7%,18.9%,23.1%,11.9%,82.7,286.8,3,0,-,-,-,44.4%,33.3%,69.9,9.7%,16.1%,6.5%,91.2%,44.4%,11.1%,0.0%,33.3%,44.4%,22.2%,55.6%,22.2%,53.3%
Nick Allen RHB,—,N/A,7,10,2.60,0,0,0.222,0.200,0.222,-,0.178,-,23.5%,10.0%,11.4%,81.3,232.4,2,1,-,-,22.2%,22.2%,22.2%,69.6,-,26.7%,13.3%,93.8%,44.4%,22.2%,0.0%,22.2%,33.3%,55.6%,44.4%,-,40.0%
Brice Matthews RHB,—,N/A,28,8,2.20,0,0,0.250,0.250,0.375,0.125,0.270,-,30.8%,37.5%,15.4%,80.9,235.3,1,1,20.0%,-,-,20.0%,40.0%,75.3,53.8%,15.4%,7.7%,100.0%,20.0%,-,-,20.0%,60.0%,20.0%,20.0%,60.0%,50.0%
Christian Vazquez RHB,—,N/A,14,6,2.80,0,0,0.200,0.333,0.200,-,0.256,16.7%,16.7%,16.7%,5.9%,89.8,258.0,0,0,-,-,-,25.0%,25.0%,65.5,-,27.3%,9.1%,91.7%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,75.0%,-,0.0%
Jake Meyers RHB,—,N/A,31,4,2.40,0,0,0.333,0.500,0.333,-,0.385,25.0%,20.0%,-,8.3%,88.8,100.0,0,0,-,-,33.3%,33.3%,-,68.0,-,12.5%,12.5%,80.0%,33.3%,-,-,33.3%,66.7%,66.7%,-,33.3%,44.4%
