Matchup,TB @ LAA
Pitcher,Samuel Aldegheri
Pitcher Team,LAA
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,12.0,51,0.244,0.299,0.356,0.111,1.33,1,0.75,9.8%,25.0%,15.7%,13.1%,12.6%,6.00,55.8%,7.0%,7.9%,34.2%,34.2%,7.7%,23.7%
vsLHB,3.1,21,0.412,0.495,0.647,0.235,3.30,1,2.70,19.0%,7.3%,4.8%,3.4%,3.5%,2.70,47.6%,2.3%,6.2%,31.2%,25.0%,25.0%,18.8%
vsRHB,8.2,30,0.143,0.157,0.179,0.036,0.58,0,-,3.3%,37.3%,23.3%,21.9%,19.5%,7.27,61.3%,10.6%,9.1%,36.4%,40.9%,-,27.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yandy Diaz RHB,,+371,30,15,4.60,1,3,0.385,0.467,0.769,0.385,0.515,13.3%,18.8%,6.7%,11.1%,90.6,256.1,4,3,8.3%,-,25.0%,50.0%,25.0%,75.2,62.5%,18.8%,15.6%,100.0%,50.0%,16.7%,16.7%,16.7%,25.0%,41.7%,33.3%,47.1%
Jonathan Aranda LHB,,+511,12,18,4.40,0,1,0.235,0.278,0.235,-,0.234,5.6%,18.9%,27.8%,7.9%,94.1,286.3,5,1,8.3%,-,8.3%,41.7%,25.0%,70.9,25.0%,31.2%,9.4%,91.4%,50.0%,0.0%,16.7%,33.3%,8.3%,50.0%,41.7%,42.9%
Junior Caminero RHB,,+287,30,18,4.20,0,0,0.417,0.611,0.583,0.167,0.506,33.3%,26.1%,5.6%,9.8%,98.1,260.3,2,2,18.2%,9.1%,27.3%,63.6%,36.4%,80.9,95.7%,30.4%,30.4%,100.0%,9.1%,0.0%,36.4%,45.5%,54.5%,27.3%,18.2%,28.6%
Austin Slater RHB,,+650,13,16,3.40,0,0,0.200,0.250,0.200,-,0.207,6.2%,24.0%,31.2%,11.1%,85.3,257.4,2,1,-,-,-,10.0%,20.0%,71.1,13.6%,31.8%,4.5%,88.0%,30.0%,0.0%,10.0%,50.0%,30.0%,10.0%,60.0%,12.5%
Ryan Vilade RHB,,+710,18,16,3.80,0,0,0.308,0.312,0.462,0.154,0.309,6.2%,31.1%,25.0%,16.7%,81.5,221.6,1,1,-,-,9.1%,27.3%,27.3%,75.7,57.5%,10.0%,7.5%,88.9%,27.3%,0.0%,18.2%,36.4%,18.2%,36.4%,45.5%,12.5%
Cedric Mullins LHB,,+344,6,14,4.00,0,0,0.083,0.214,0.083,-,0.156,14.3%,23.1%,14.3%,11.3%,75.3,218.5,2,0,-,-,-,-,-,68.7,-,25.0%,-,83.3%,44.4%,0.0%,-,11.1%,-,33.3%,66.7%,36.4%
Taylor Walls SHB,,+1020,8,13,3.80,0,1,0.111,0.308,0.111,-,0.218,23.1%,20.0%,23.1%,7.7%,81.3,247.9,2,0,-,-,42.9%,14.3%,14.3%,67.4,-,33.3%,-,90.0%,57.1%,0.0%,-,-,57.1%,28.6%,14.3%,33.3%
Chandler Simpson LHB,,+1850,5,13,3.00,0,0,0.083,0.154,0.083,-,0.118,7.7%,16.7%,15.4%,5.1%,74.0,177.0,0,0,-,-,-,10.0%,10.0%,65.1,-,40.0%,10.0%,90.9%,10.0%,0.0%,20.0%,40.0%,20.0%,30.0%,50.0%,27.3%
Nick Fortes RHB,,+1000,19,12,4.00,0,1,0.200,0.250,0.400,0.200,0.266,8.3%,7.7%,16.7%,3.8%,92.0,310.4,3,3,-,-,-,55.6%,33.3%,73.5,36.0%,24.0%,16.0%,96.2%,22.2%,0.0%,33.3%,33.3%,22.2%,55.6%,22.2%,33.3%
Richie Palacios LHB,—,N/A,1,10,3.80,0,0,0.375,0.500,0.625,0.250,0.470,20.0%,27.8%,40.0%,13.5%,70.6,230.8,0,0,-,-,25.0%,-,75.0%,66.8,-,14.3%,-,77.8%,25.0%,0.0%,50.0%,-,25.0%,25.0%,50.0%,54.5%
Ben Williamson RHB,,+1050,16,10,3.80,0,0,0.300,0.300,0.400,0.100,0.305,-,17.4%,20.0%,10.8%,92.7,337.0,2,1,-,-,-,62.5%,12.5%,68.0,5.0%,35.0%,15.0%,90.9%,12.5%,0.0%,12.5%,75.0%,12.5%,75.0%,12.5%,16.7%
Hunter Feduccia LHB,—,N/A,-,5,2.80,0,0,0.200,0.200,0.200,-,0.178,-,25.0%,40.0%,8.7%,96.9,303.9,1,1,33.3%,-,33.3%,66.7%,66.7%,69.5,12.5%,37.5%,12.5%,100.0%,66.7%,0.0%,33.3%,-,33.3%,66.7%,-,14.3%
Victor Mesa Jr. LHB,—,N/A,-,5,2.80,0,0,-,-,-,-,-,-,14.3%,40.0%,5.9%,47.1,119.1,0,0,-,-,-,-,33.3%,73.3,40.0%,-,-,83.3%,-,-,-,33.3%,-,66.7%,33.3%,33.3%
