Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-08 00:00:00,Great American BP,PHI @ CIN,7:10,+17%,+20%,+4%,+22%,+0.38,+0.70,+0.42,+1.95,+14%,+2%,-1%,+10%,+0.32,+0.08,-0.08,+0.85,+2%,+18%,+5%,+12%,+0.05,+0.62,+0.50,+1.09
2026-07-08 00:00:00,Dodger Stadium,COL @ LAD,10:10,+16%,+1%,-7%,+0%,+0.35,+0.04,-0.77,+0.01,+17%,-4%,-5%,+0%,+0.38,-0.13,-0.54,+0.01,-1%,+5%,-2%,+0%,-0.03,+0.17,-0.22,+0.01
2026-07-08 00:00:00,Nationals Park,HOU @ WAS,6:45,+15%,+14%,+2%,+12%,+0.35,+0.50,+0.19,+1.03,+3%,+4%,+3%,+3%,+0.07,+0.15,+0.29,+0.28,+12%,+10%,-1%,+9%,+0.28,+0.35,-0.09,+0.76
2026-07-08 00:00:00,Rate Field,BOS @ CHW,7:40,+10%,+0%,+1%,+6%,+0.22,+0.01,+0.10,+0.53,+3%,-8%,+3%,+1%,+0.07,-0.28,+0.28,+0.07,+7%,+8%,-2%,+5%,+0.15,+0.29,-0.18,+0.46
2026-07-08 00:00:00,Oriole Park,CHC @ BAL,6:35,+9%,+13%,+3%,+10%,+0.21,+0.45,+0.30,+0.86,-1%,+5%,+7%,+5%,-0.01,+0.19,+0.70,+0.48,+10%,+8%,-4%,+4%,+0.23,+0.27,-0.41,+0.38
2026-07-08 00:00:00,Citi Field,KC  @ NYM,7:10,+8%,-16%,-5%,-3%,+0.18,-0.56,-0.51,-0.29,-1%,-19%,-5%,-8%,-0.03,-0.65,-0.48,-0.69,+10%,+3%,0%,+5%,+0.21,+0.09,-0.03,+0.41
2026-07-08 00:00:00,Comerica Park,ATH @ DET,6:40,0%,+1%,+11%,+7%,-0.01,+0.04,+1.18,+0.59,-11%,+2%,+6%,-1%,-0.25,+0.07,+0.62,-0.12,+11%,-1%,+5%,+8%,+0.24,-0.03,+0.56,+0.72
2026-07-08 00:00:00,Target Field,CLE @ MIN,7:40,+0%,+1%,+6%,+6%,+0.01,+0.03,+0.60,+0.49,-7%,+2%,+2%,+1%,-0.15,+0.06,+0.26,+0.07,+7%,-1%,+3%,+5%,+0.16,-0.04,+0.35,+0.42
2026-07-08 00:00:00,PNC Park,ATL @ PIT,6:40,-3%,+18%,-3%,+5%,-0.07,+0.62,-0.34,+0.40,-15%,+11%,+0%,-1%,-0.34,+0.40,+0.02,-0.05,+12%,+6%,-3%,+5%,+0.27,+0.22,-0.37,+0.45
2026-07-08 00:00:00,Tropicana Field,NYY @ TB,6:40,-3%,-7%,-8%,-6%,-0.08,-0.23,-0.82,-0.53,-4%,-6%,-8%,-6%,-0.09,-0.22,-0.82,-0.54,+1%,0%,+0%,+0%,+0.01,-0.01,+0.00,+0.01
2026-07-08 00:00:00,Petco Park,ARI @ SD,10:10,-3%,-13%,-6%,-8%,-0.08,-0.45,-0.59,-0.74,-5%,-11%,-4%,-7%,-0.12,-0.38,-0.47,-0.65,+2%,-2%,-1%,-1%,+0.04,-0.07,-0.12,-0.08
2026-07-08 00:00:00,Busch Stadium,MIL @ STL,7:45,-9%,+2%,+4%,-4%,-0.21,+0.07,+0.37,-0.33,-10%,-5%,+4%,-6%,-0.22,-0.18,+0.41,-0.57,+1%,+7%,0%,+3%,+0.01,+0.25,-0.03,+0.24
2026-07-08 00:00:00,Globe Life Field,LAA @ TEX,8:05,-11%,-7%,-1%,-7%,-0.24,-0.24,-0.15,-0.63,-10%,-7%,-1%,-7%,-0.23,-0.24,-0.12,-0.60,-1%,+0%,0%,0%,-0.02,+0.00,-0.03,-0.03
2026-07-08 00:00:00,LoanDepot Park,SEA @ MIA,6:40,-12%,+2%,-1%,-4%,-0.27,+0.06,-0.15,-0.38,-12%,+1%,-1%,-4%,-0.26,+0.03,-0.07,-0.37,0%,+1%,-1%,0%,0.00,+0.03,-0.09,-0.02
2026-07-08 00:00:00,Oracle Park,TOR @ SF,3:45,-21%,+1%,+8%,-5%,-0.47,+0.03,+0.83,-0.43,-16%,+11%,+6%,+0%,-0.35,+0.40,+0.66,+0.01,-5%,-10%,+2%,-5%,-0.12,-0.37,+0.17,-0.44
