Matchup,DET @ PIT
Pitcher,Keider Montero
Pitcher Team,DET
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,17.2,0.68,="9-62",.145,.177,0.032,0,2,0,4,10.8,3,.185,.362
Batting Second,16.0,1.06,="14-62",.226,.403,0.177,1,6,1,4,24.6,3,.262,.665
Batting Third,16.1,0.67,="8-58",.138,.190,0.052,1,0,0,3,16.1,3,.194,.384
Batting Fourth,16.0,0.75,="9-55",.164,.236,0.072,1,1,0,6,20.0,3,.217,.453
Batting Fifth,13.1,1.43,="16-53",.302,.547,0.245,4,1,0,6,15.8,3,.339,.886
Batting Sixth,12.0,1.58,="12-47",.255,.532,0.277,3,4,0,5,18.2,7,.352,.884
Batting Seventh,11.1,1.59,="13-46",.283,.413,0.130,1,3,0,6,17.0,5,.358,.771
Batting Eighth,13.1,0.83,="11-49",.224,.347,0.123,1,3,0,7,9.6,0,.240,.587
Batting Ninth,12.2,0.71,="7-43",.163,.279,0.116,1,0,1,3,17.4,2,.217,.496

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake Mangum SHB,Batting First ​,="43-151",.285,.404,0.119,3,7,1,12,22.6,8,.335,.739
Oneil Cruz LHB,Batting First ​,="41-175",.234,.406,0.172,7,9,0,25,35.8,13,.295,.701
Spencer Horwitz LHB,Batting First ​,="29-107",.271,.449,0.178,5,4,0,8,12.7,16,.381,.830
Brandon Lowe LHB,Batting Second ​,="107-412",.260,.502,0.242,25,23,1,72,28.4,42,.327,.829
Bryan Reynolds SHB,Batting Third ​,="121-462",.262,.433,0.171,15,30,2,63,24.5,75,.373,.806
Esmerlyn Valdez RHB,Batting Fourth ​,="26-116",.224,.500,0.276,8,6,1,28,37.8,24,.357,.857
Nick Yorke RHB,Batting Fifth ​,="7-31",.226,.290,0.064,0,2,0,1,20.0,2,.314,.604
Nick Gonzales RHB,Batting Sixth ​,="55-151",.364,.483,0.119,3,9,0,17,14.7,9,.411,.894
Jared Triolo RHB,Batting Eighth ​,="31-103",.301,.398,0.097,2,4,0,14,21.1,8,.363,.761
Jacob Gonzalez LHB,Batting Eighth ​,="11-49",.224,.408,0.184,2,3,0,9,19.6,0,.235,.643
Rafael Flores RHB,Batting Eighth ​,="4-20",.200,.400,0.200,1,1,0,2,20.8,4,.333,.733
Henry Davis RHB,Batting Ninth ​,="34-204",.167,.309,0.142,8,5,0,29,21.5,20,.259,.568
Billy Cook RHB,Batting Ninth ​,="6-27",.222,.296,0.074,0,0,1,2,48.1,0,.222,.518
